":START_ID",":END_ID","relation",":TYPE"
"Glazing","249419b8ef5eba23ed3306717df270fb92ce6c1c4bef130a48e7ef9d9f81c448","has_concept","Concept"
"Glazing","dddab9848e253e738083efb92032a2dd521d7dd181d467e6238defccdc28a45c","has_concept","Concept"
"Glazing","d7f41025891dd9435666bf14c5813aef8504b6d9874fd09a7333d9cda1141460","has_concept","Concept"
"assessment standard","fe2884630021532b24e383049d6a72d2adddfa837f1a9518212a9b74773506a1","has_concept","Concept"
"assessment standard","a8926dc4328254c840f3ee0f09159c0dc1ca3061ddea80d65ffb16c5ec460ba2","has_concept","Concept"
"assessment standard","f2fc9b44617c427cbdebc5bcd917a3b5c4b92e5fa29c489220ca6d0739e29249","has_concept","Concept"
"assessment standard","bece3994b8ec8d57cafb5c6af482aee9183afc13d10b7cde9d82a3916e65271f","has_concept","Concept"
"Product Information","626fb4178fba44effc5207cb54ae879e923de32046b8bbc7e39ab47f751a325f","has_concept","Concept"
"Product Information","b2ae948d1014bc2907c0244d3b10d811b8e9f77c7380b26b8fc00b14027ca028","has_concept","Concept"
"Product Information","7df2b33cdb286850f50c04addc16a31b5ff70f3e4e8e70b546c3c3489550cfce","has_concept","Concept"
"Product Information","02fb4905d947c2320b24a168a20ca71f99448ceb8acc2e938d2498417beed2b0","has_concept","Concept"
"Product Information","ef77abde090bd941cc602431b28ac550fad255599863afdb9b690fc4f9f2c5ae","has_concept","Concept"
"installation instructions","815151a3d50f9526b8f0a58b91d37fb9d1fd15c0209d62a706569c9ebd28ff5c","has_concept","Concept"
"installation instructions","29ff76c48c59809fa581199252a7b5a37daa488110455c9e1e38a8cf69b476e6","has_concept","Concept"
"installation instructions","b96cb1c1003e41e5d515745df5e20bb40023f31af694d8c0138f22cc27868b40","has_concept","Concept"
"installation instructions","81ca3d81a767b99ee001b4efa418914c712949a1108560ef8056272c109997b4","has_concept","Concept"
"U-value","dddab9848e253e738083efb92032a2dd521d7dd181d467e6238defccdc28a45c","has_concept","Concept"
"U-value","9fc7f099919f189a0711d047d66d3adf1102f63c9c79f6ff359401174c29c94e","has_concept","Concept"
"U-value","fe2884630021532b24e383049d6a72d2adddfa837f1a9518212a9b74773506a1","has_concept","Concept"
"U-value","0e412550299eef427a103d5ddd0252ee39ab5b699ce546c30a011a72acae2fd7","has_concept","Concept"
"solar heat gain coefficient","9fc7f099919f189a0711d047d66d3adf1102f63c9c79f6ff359401174c29c94e","has_concept","Concept"
"solar heat gain coefficient","65753e618c189b92b6962063b4f4ee66b5111b85f084bcb7fd52ff6d2dab33b2","has_concept","Concept"
"solar heat gain coefficient","4aeb8c99d5187bbca14a759c74f1f6e8289529f8060cf8f93fb6f5b7d19e1c69","has_concept","Concept"
"solar heat gain coefficient","eaadab7d4c3a561181aba62e4d4bbf66592ac723fd46d7f41a85372b07c3905e","has_concept","Concept"
"solar heat gain coefficient","e58d283f97b92e97ff1c5471071379dcfef66a8db17454a7b9df9ea1c01d532d","has_concept","Concept"
"visible light transmittance","b2335cf858ec2b4b64ac73ad07d91b03be74a64fb1fbbf6b16cc321353520509","has_concept","Concept"
"visible light transmittance","c8549c2a356f0319e54342a188f816c47e187f15d94d896e09ed0ef8689f60b7","has_concept","Concept"
"visible light transmittance","9fc7f099919f189a0711d047d66d3adf1102f63c9c79f6ff359401174c29c94e","has_concept","Concept"
"visible light transmittance","65753e618c189b92b6962063b4f4ee66b5111b85f084bcb7fd52ff6d2dab33b2","has_concept","Concept"
"Thermal Insulation Performance","dddab9848e253e738083efb92032a2dd521d7dd181d467e6238defccdc28a45c","has_concept","Concept"
"Thermal Insulation Performance","37e81723c53ab4b154d9d2be0da8322a0537ed415b39fea4d361b39e2bc371f7","has_concept","Concept"
"Thermal Insulation Performance","65753e618c189b92b6962063b4f4ee66b5111b85f084bcb7fd52ff6d2dab33b2","has_concept","Concept"
"Thermal Insulation Performance","f2fc9b44617c427cbdebc5bcd917a3b5c4b92e5fa29c489220ca6d0739e29249","has_concept","Concept"
"Thermal Insulation Performance","2d330678745269d5416e96bb62dc3554e0398b63fbb91c140eb34c950409918e","has_concept","Concept"
"Shading Coefficient","4aeb8c99d5187bbca14a759c74f1f6e8289529f8060cf8f93fb6f5b7d19e1c69","has_concept","Concept"
"Shading Coefficient","9fc7f099919f189a0711d047d66d3adf1102f63c9c79f6ff359401174c29c94e","has_concept","Concept"
"Shading Coefficient","65753e618c189b92b6962063b4f4ee66b5111b85f084bcb7fd52ff6d2dab33b2","has_concept","Concept"
"Shading Coefficient","3979ee1ff2698b622c302fb962389f87cfbcfc571171830b5b59c10c0b985c27","has_concept","Concept"
"Visible Light Transmittance","b2335cf858ec2b4b64ac73ad07d91b03be74a64fb1fbbf6b16cc321353520509","has_concept","Concept"
"Visible Light Transmittance","9fc7f099919f189a0711d047d66d3adf1102f63c9c79f6ff359401174c29c94e","has_concept","Concept"
"Visible Light Transmittance","65753e618c189b92b6962063b4f4ee66b5111b85f084bcb7fd52ff6d2dab33b2","has_concept","Concept"
"Visible Light Transmittance","c8549c2a356f0319e54342a188f816c47e187f15d94d896e09ed0ef8689f60b7","has_concept","Concept"
"VLT","9fc7f099919f189a0711d047d66d3adf1102f63c9c79f6ff359401174c29c94e","has_concept","Concept"
"VLT","65753e618c189b92b6962063b4f4ee66b5111b85f084bcb7fd52ff6d2dab33b2","has_concept","Concept"
"VLT","31bcba040122d1f1de3bcc02023a1429c4762f2924bdb6b899aab09442c40c03","has_concept","Concept"
"VLT","89d1aa6abb7bd66816461d581ebc879e8e410978daf11f6a3ea161fe6aeae404","has_concept","Concept"
"The Construction Industry Council created the CIC Green Product Certification.","955b89e05869fa840661b9873783cb3a9c52eecee5aae83876785d81d2ca6ea0","has_concept","Concept"
"The Construction Industry Council created the CIC Green Product Certification.","3c329ff77b0a72a4a4b1663e35ce7a25b2dd5f55a2f78227698d161dace5e265","has_concept","Concept"
"The Construction Industry Council created the CIC Green Product Certification.","ae8f3243c37ee142b4100c9c544e5674ec1b8bea22958a5cac7f7e2daee615db","has_concept","Concept"
"The Construction Industry Council created the CIC Green Product Certification.","5a202011f20676b1099035e7d008324293a53d133dde129025cf9cf8b978d7d1","has_concept","Concept"
"The Construction Industry Council created the CIC Green Product Certification.","f268f222125b0cefad49b58e68146796d2ea76fe50cc00e329e8f1468ed018aa","has_concept","Concept"
"The Glazing (Version 1.0a) assessment standard was established.","f268f222125b0cefad49b58e68146796d2ea76fe50cc00e329e8f1468ed018aa","has_concept","Concept"
"The Glazing (Version 1.0a) assessment standard was established.","0363c4dd82f8842cd2dbb254ea1c68c537eeca63ee00cdd7bd41d1a12add5ee2","has_concept","Concept"
"The Glazing (Version 1.0a) assessment standard was established.","f2fc9b44617c427cbdebc5bcd917a3b5c4b92e5fa29c489220ca6d0739e29249","has_concept","Concept"
"The Glazing (Version 1.0a) assessment standard was established.","e3f9b6e3355b8ad7eb97fc73464f6530c693a54f3de42e57926f87f19b92c0bf","has_concept","Concept"
"The Glazing (Version 1.0a) assessment standard was established.","a292b505c88fb9ad571b7d3a75dbed34761fac8b1a50b1e9547f4012964503c0","has_concept","Concept"
"The Glazing assessment standard was established.","f268f222125b0cefad49b58e68146796d2ea76fe50cc00e329e8f1468ed018aa","has_concept","Concept"
"The Glazing assessment standard was established.","0363c4dd82f8842cd2dbb254ea1c68c537eeca63ee00cdd7bd41d1a12add5ee2","has_concept","Concept"
"The Glazing assessment standard was established.","2c7bbf9756fbbcc1a0590cc9f2f1d4b2c9e05f00c65dee5f22d6b6d3043c0607","has_concept","Concept"
"The Glazing assessment standard was established.","a292b505c88fb9ad571b7d3a75dbed34761fac8b1a50b1e9547f4012964503c0","has_concept","Concept"
"The Glazing assessment standard was established.","2d330678745269d5416e96bb62dc3554e0398b63fbb91c140eb34c950409918e","has_concept","Concept"
"There was a need for a standardized assessment of glazing products.","f268f222125b0cefad49b58e68146796d2ea76fe50cc00e329e8f1468ed018aa","has_concept","Concept"
"There was a need for a standardized assessment of glazing products.","f2fc9b44617c427cbdebc5bcd917a3b5c4b92e5fa29c489220ca6d0739e29249","has_concept","Concept"
"There was a need for a standardized assessment of glazing products.","0363c4dd82f8842cd2dbb254ea1c68c537eeca63ee00cdd7bd41d1a12add5ee2","has_concept","Concept"
"There was a need for a standardized assessment of glazing products.","2d330678745269d5416e96bb62dc3554e0398b63fbb91c140eb34c950409918e","has_concept","Concept"
"There was a need for a standardized assessment of glazing products.","2c7bbf9756fbbcc1a0590cc9f2f1d4b2c9e05f00c65dee5f22d6b6d3043c0607","has_concept","Concept"
"The document states that no part may be reproduced without permission.","ac415ffa02a0a5804b31744a5f9309f8692cee8005bc00355c883b761d1aa23d","has_concept","Concept"
"The document states that no part may be reproduced without permission.","220d2ee9dc2ebd29fb72027c533f6725d72b72e9528c4b65b6ea887800115ced","has_concept","Concept"
"The document states that no part may be reproduced without permission.","279708d8f6facb935aeea1c67fb0d7fe63c41ccfedd7fa4905365b2d09813590","has_concept","Concept"
"The document states that no part may be reproduced without permission.","00ac04aa45ebca8ac0ca3d346b16c79bec24a76966a03d5d4798ea37a96de387","has_concept","Concept"
"The document states that no part may be reproduced without permission.","d637469ff7bb7a528c38375ecef3e148f7f892db35fc510f26082e0c94430e45","has_concept","Concept"
"All rights are reserved by the Construction Industry Council.","ac415ffa02a0a5804b31744a5f9309f8692cee8005bc00355c883b761d1aa23d","has_concept","Concept"
"All rights are reserved by the Construction Industry Council.","09f006a32437fce1bbf7d53a50854e68a54137205467d174d414f4dd747aa59d","has_concept","Concept"
"All rights are reserved by the Construction Industry Council.","00ac04aa45ebca8ac0ca3d346b16c79bec24a76966a03d5d4798ea37a96de387","has_concept","Concept"
"The English version prevails in cases of inconsistency with the Chinese version.","a4e4dfcf4a29d7d11455507cc02be95ad2a29bbca8b697697e8fa91642b63ac5","has_concept","Concept"
"The English version prevails in cases of inconsistency with the Chinese version.","d2af1643975e13d2b2388ddb154189ff97b486e9a8bc7b296b73cd892ff6f4c0","has_concept","Concept"
"The English version prevails in cases of inconsistency with the Chinese version.","3aef5e8cb218cd8149d031dd5f0e72352d880c0c620f95bc390600f8d3ee9932","has_concept","Concept"
"The English version prevails in cases of inconsistency with the Chinese version.","5fa3d8cace91bed199ce4633cd6d49d323897008748f26e2faba0351e3983012","has_concept","Concept"
"The English version prevails in cases of inconsistency with the Chinese version.","b427711a3d3b2e0ea50038297248c768fdc92a7e005adf15833a3b9a9ec41d54","has_concept","Concept"
"The document explicitly states the priority of the English version.","8043b7683935e7e7387408b4a7d54500c93308c0415f991ee3b67022fc42b7d4","has_concept","Concept"
"The document explicitly states the priority of the English version.","31e26ff54b36852a089beec450d8b56bf440e9d6e7cdf7a65a0b60d154bcdf1b","has_concept","Concept"
"The document explicitly states the priority of the English version.","66218a5045b1d57568fd6b4c63533f8ff3c33e5172b1eedd59942caa49fc3119","has_concept","Concept"
"The document explicitly states the priority of the English version.","5fa3d8cace91bed199ce4633cd6d49d323897008748f26e2faba0351e3983012","has_concept","Concept"
"The document explicitly states the priority of the English version.","b427711a3d3b2e0ea50038297248c768fdc92a7e005adf15833a3b9a9ec41d54","has_concept","Concept"
"Product information must be provided on packaging or the company website.","53ca393f499354ff557c7bad2196f602143aecf9cdf1c20d14f41c4f4f9c3203","has_concept","Concept"
"Product information must be provided on packaging or the company website.","c8549c2a356f0319e54342a188f816c47e187f15d94d896e09ed0ef8689f60b7","has_concept","Concept"
"Product information must be provided on packaging or the company website.","ca869d13a8f2c62f7928ce5849c603a249692182221d055f9a8427cc3b1bf8c1","has_concept","Concept"
"Product information must be provided on packaging or the company website.","7cf41553b3778f36e183727b8401de33155c67f24b8aaa00ed16b94f74b34680","has_concept","Concept"
"Product information must be provided on packaging or the company website.","83f3b05659b1f63a829ec68723e78bd9c61183d6391bae93fda47041806f0c87","has_concept","Concept"
"This is a requirement of the assessment criteria.","2ea4d8762c52ac42133989708a3c545028565f01b63cdcdf2d799040d2e34fd2","has_concept","Concept"
"This is a requirement of the assessment criteria.","e3f9b6e3355b8ad7eb97fc73464f6530c693a54f3de42e57926f87f19b92c0bf","has_concept","Concept"
"This is a requirement of the assessment criteria.","f2fc9b44617c427cbdebc5bcd917a3b5c4b92e5fa29c489220ca6d0739e29249","has_concept","Concept"
"This is a requirement of the assessment criteria.","2d330678745269d5416e96bb62dc3554e0398b63fbb91c140eb34c950409918e","has_concept","Concept"
"This is a requirement of the assessment criteria.","fe2884630021532b24e383049d6a72d2adddfa837f1a9518212a9b74773506a1","has_concept","Concept"
"Product information includes instructions on installation, adjustment, and protection.","5a42584f38997e32a92031a7e4a24cc2d655e65600a1be1a88b3d1ee93367caf","has_concept","Concept"
"Product information includes instructions on installation, adjustment, and protection.","815151a3d50f9526b8f0a58b91d37fb9d1fd15c0209d62a706569c9ebd28ff5c","has_concept","Concept"
"Product information includes instructions on installation, adjustment, and protection.","81ca3d81a767b99ee001b4efa418914c712949a1108560ef8056272c109997b4","has_concept","Concept"
"Product information includes instructions on installation, adjustment, and protection.","7d3382a4999d702ef57c0d31b96afc55e9c1237e6e08848f0678e553487ae4e7","has_concept","Concept"
"Product information includes instructions on installation, adjustment, and protection.","fadc1e6beba8b2b1f57e75149a7c7cf8cd5a0b6c930bb861a6e43b052434580b","has_concept","Concept"
"Product information includes U-value, solar heat gain coefficient, and visible light transmittance.","7df2b33cdb286850f50c04addc16a31b5ff70f3e4e8e70b546c3c3489550cfce","has_concept","Concept"
"Product information includes U-value, solar heat gain coefficient, and visible light transmittance.","9fc7f099919f189a0711d047d66d3adf1102f63c9c79f6ff359401174c29c94e","has_concept","Concept"
"Product information includes U-value, solar heat gain coefficient, and visible light transmittance.","37e81723c53ab4b154d9d2be0da8322a0537ed415b39fea4d361b39e2bc371f7","has_concept","Concept"
"Product information includes U-value, solar heat gain coefficient, and visible light transmittance.","0e412550299eef427a103d5ddd0252ee39ab5b699ce546c30a011a72acae2fd7","has_concept","Concept"
"Product information includes U-value, solar heat gain coefficient, and visible light transmittance.","c8549c2a356f0319e54342a188f816c47e187f15d94d896e09ed0ef8689f60b7","has_concept","Concept"
"Documentation related to the label and relevant information is required.","608975d47095e53f3b2596a28f2bce9714706a69c54a49b3faf3bbd4edd78684","has_concept","Concept"
"Documentation related to the label and relevant information is required.","ca869d13a8f2c62f7928ce5849c603a249692182221d055f9a8427cc3b1bf8c1","has_concept","Concept"
"Documentation related to the label and relevant information is required.","53ca393f499354ff557c7bad2196f602143aecf9cdf1c20d14f41c4f4f9c3203","has_concept","Concept"
"Documentation related to the label and relevant information is required.","f21b8bf7cbf142db5b83af45dec58cdc7c3f3b17d5ef30c33b39cb3f7c931be3","has_concept","Concept"
"Documentation related to the label and relevant information is required.","0363c4dd82f8842cd2dbb254ea1c68c537eeca63ee00cdd7bd41d1a12add5ee2","has_concept","Concept"
"It serves as verification for product information.","15b3165703cd04718701531bfd91d398360f2f3d6692dc802852bf5f17d15cb1","has_concept","Concept"
"It serves as verification for product information.","703123ef81204d554bad89571733095804ac7243388027c50cee266157f18e4b","has_concept","Concept"
"It serves as verification for product information.","76a345f8470c2f015fa1a30a5976a1871c0e5732c652a3183589eec6b905e063","has_concept","Concept"
"It serves as verification for product information.","955b89e05869fa840661b9873783cb3a9c52eecee5aae83876785d81d2ca6ea0","has_concept","Concept"
"It serves as verification for product information.","d1845ab9cecc19befa1ba15868a04b64e641e13246b742b727db067aa0d1d700","has_concept","Concept"
"Thermal insulation performance requires specific U-values for glazing.","dddab9848e253e738083efb92032a2dd521d7dd181d467e6238defccdc28a45c","has_concept","Concept"
"Thermal insulation performance requires specific U-values for glazing.","eaadab7d4c3a561181aba62e4d4bbf66592ac723fd46d7f41a85372b07c3905e","has_concept","Concept"
"Thermal insulation performance requires specific U-values for glazing.","4acae2bf056f721be2e6facdb40974a143ab16bf16ca221a03e643f12e5ec9f4","has_concept","Concept"
"Thermal insulation performance requires specific U-values for glazing.","d7f41025891dd9435666bf14c5813aef8504b6d9874fd09a7333d9cda1141460","has_concept","Concept"
"Thermal insulation performance requires specific U-values for glazing.","ece9889873e1801fb952b3cf663cdf40a29285a3f6deaee16b15f444c53aee83","has_concept","Concept"
"The assessment criteria specify performance limits for energy efficiency.","81bdbb8d1aae00a227b360b1d65687aa67000884a8aad4a32c6dbace3e48ec5e","has_concept","Concept"
"The assessment criteria specify performance limits for energy efficiency.","f2fc9b44617c427cbdebc5bcd917a3b5c4b92e5fa29c489220ca6d0739e29249","has_concept","Concept"
"The assessment criteria specify performance limits for energy efficiency.","0e412550299eef427a103d5ddd0252ee39ab5b699ce546c30a011a72acae2fd7","has_concept","Concept"
"The assessment criteria specify performance limits for energy efficiency.","3c329ff77b0a72a4a4b1663e35ce7a25b2dd5f55a2f78227698d161dace5e265","has_concept","Concept"
"The assessment criteria specify performance limits for energy efficiency.","a292b505c88fb9ad571b7d3a75dbed34761fac8b1a50b1e9547f4012964503c0","has_concept","Concept"
"Laboratory test reports are required for shading coefficient verification.","e208840e4f6f25e9e4e0d772bf6e8bec6105672f374eba9628356d4ada04acb8","has_concept","Concept"
"Laboratory test reports are required for shading coefficient verification.","f2fc9b44617c427cbdebc5bcd917a3b5c4b92e5fa29c489220ca6d0739e29249","has_concept","Concept"
"Laboratory test reports are required for shading coefficient verification.","12cdf9606574406b4100501784f432ca255173ef1f10325f308ba4382d60d539","has_concept","Concept"
"Laboratory test reports are required for shading coefficient verification.","e12913a6dd6692d975fbef7a7146b28e6df35e98f0ecaf4b77196b3ebe39cf3f","has_concept","Concept"
"Laboratory test reports are required for shading coefficient verification.","9fc7f099919f189a0711d047d66d3adf1102f63c9c79f6ff359401174c29c94e","has_concept","Concept"
"The performance of the product must meet specific shading coefficient criteria.","ca869d13a8f2c62f7928ce5849c603a249692182221d055f9a8427cc3b1bf8c1","has_concept","Concept"
"The performance of the product must meet specific shading coefficient criteria.","89d1aa6abb7bd66816461d581ebc879e8e410978daf11f6a3ea161fe6aeae404","has_concept","Concept"
"The performance of the product must meet specific shading coefficient criteria.","37e81723c53ab4b154d9d2be0da8322a0537ed415b39fea4d361b39e2bc371f7","has_concept","Concept"
"The performance of the product must meet specific shading coefficient criteria.","81bdbb8d1aae00a227b360b1d65687aa67000884a8aad4a32c6dbace3e48ec5e","has_concept","Concept"
"The performance of the product must meet specific shading coefficient criteria.","dd37b133e2d1538067bfc0c01ea01de82f36ad7d4736adc4523e73a7fd8dc933","has_concept","Concept"
"Visible light transmittance performance must meet specific VLT percentages.","b2335cf858ec2b4b64ac73ad07d91b03be74a64fb1fbbf6b16cc321353520509","has_concept","Concept"
"Visible light transmittance performance must meet specific VLT percentages.","9fc7f099919f189a0711d047d66d3adf1102f63c9c79f6ff359401174c29c94e","has_concept","Concept"
"Visible light transmittance performance must meet specific VLT percentages.","81bdbb8d1aae00a227b360b1d65687aa67000884a8aad4a32c6dbace3e48ec5e","has_concept","Concept"
"Visible light transmittance performance must meet specific VLT percentages.","c8549c2a356f0319e54342a188f816c47e187f15d94d896e09ed0ef8689f60b7","has_concept","Concept"
"Visible light transmittance performance must meet specific VLT percentages.","ca869d13a8f2c62f7928ce5849c603a249692182221d055f9a8427cc3b1bf8c1","has_concept","Concept"
"This ensures adequate light transmittance as per the assessment criteria.","ca869d13a8f2c62f7928ce5849c603a249692182221d055f9a8427cc3b1bf8c1","has_concept","Concept"
"This ensures adequate light transmittance as per the assessment criteria.","f2fc9b44617c427cbdebc5bcd917a3b5c4b92e5fa29c489220ca6d0739e29249","has_concept","Concept"
"This ensures adequate light transmittance as per the assessment criteria.","1ea499f2b4546917dc9da4d12222504957ef68141dc345a0990f3644cc06a57d","has_concept","Concept"
"This ensures adequate light transmittance as per the assessment criteria.","81bdbb8d1aae00a227b360b1d65687aa67000884a8aad4a32c6dbace3e48ec5e","has_concept","Concept"
"This ensures adequate light transmittance as per the assessment criteria.","2d330678745269d5416e96bb62dc3554e0398b63fbb91c140eb34c950409918e","has_concept","Concept"
"No part of this document may be reproduced, stored in a retrieval system or transmitted without permission.","ac415ffa02a0a5804b31744a5f9309f8692cee8005bc00355c883b761d1aa23d","has_concept","Concept"
"No part of this document may be reproduced, stored in a retrieval system or transmitted without permission.","220d2ee9dc2ebd29fb72027c533f6725d72b72e9528c4b65b6ea887800115ced","has_concept","Concept"
"No part of this document may be reproduced, stored in a retrieval system or transmitted without permission.","00ac04aa45ebca8ac0ca3d346b16c79bec24a76966a03d5d4798ea37a96de387","has_concept","Concept"
"No part of this document may be reproduced, stored in a retrieval system or transmitted without permission.","0fd90a2b1c8843af19b9cad93e0bf5f6e10e760dcc1bc1762454a0560af66888","has_concept","Concept"
"No part of this document may be reproduced, stored in a retrieval system or transmitted without permission.","2189dc5b54e506b97d496fbe0471891dcbafc761f8604305f0ca2efa602bffe4","has_concept","Concept"
"document","3caf83328954edba3dbfa00e2fcb9e5be5647514a30b2831ec2435bcf08ea725","has_concept","Concept"
"document","00fcab9361022a9ed7a9e44d25b2250131a05c056918bed678fc0d9c42f7b9b5","has_concept","Concept"
"document","aba9e9868d1f1c92e35fb67655b16f7c1f0d7662ae246db57902ce1110970c9e","has_concept","Concept"
"document","249419b8ef5eba23ed3306717df270fb92ce6c1c4bef130a48e7ef9d9f81c448","has_concept","Concept"
"document","8cd0abe66f9b2eac86061e484beaa7a1a1445318bebdec9e8dfb89ec6e3f1f7c","has_concept","Concept"
"retrieval system","f85b5d9a35c23892a7ca45cdff353baf28a7d97cae3a57dc8473786a76f83a5a","has_concept","Concept"
"retrieval system","7301badb93d9b543fcf3d03edc74488206bcf0b75415df8e94f373a2e9c6b84b","has_concept","Concept"
"retrieval system","57a498bd8b4557e41cb00d442c4029d7bd79830f5f2205b623bf313a6782297f","has_concept","Concept"
"retrieval system","7bbe9da64eafe9e1e9b9350fdcb7004887e2c80474fd03aa1468b1103e8424f7","has_concept","Concept"
"permission","0fd90a2b1c8843af19b9cad93e0bf5f6e10e760dcc1bc1762454a0560af66888","has_concept","Concept"
"permission","e450a8181a9ce750202836779748a30a4c2bbbba507f733e0f77df06cc91b0b7","has_concept","Concept"
"permission","1805a182645cd64ea9a23a57785cbcebd8ea19044cb4bafd83dbdf1f75f58052","has_concept","Concept"
"permission","da7de9473012b6d7b993222683fcb51c7b2c8e705f7a94e3b067cb475260718c","has_concept","Concept"
"The English version shall prevail in case of inconsistency or ambiguity between the English version and the Chinese version.","5fa3d8cace91bed199ce4633cd6d49d323897008748f26e2faba0351e3983012","has_concept","Concept"
"The English version shall prevail in case of inconsistency or ambiguity between the English version and the Chinese version.","1000da80ad55a5371153d6143d5e5214982941bf1dc4d5fb506c2b2ddd3d7465","has_concept","Concept"
"The English version shall prevail in case of inconsistency or ambiguity between the English version and the Chinese version.","94bc1e19345916d7d9206b46625771e957699f52c12358f19cb4612b60f38b16","has_concept","Concept"
"The English version shall prevail in case of inconsistency or ambiguity between the English version and the Chinese version.","8aa380745544a54d5d2bde773848006aa5875e9553479e797ecc3643c1daea48","has_concept","Concept"
"The English version shall prevail in case of inconsistency or ambiguity between the English version and the Chinese version.","a4e4dfcf4a29d7d11455507cc02be95ad2a29bbca8b697697e8fa91642b63ac5","has_concept","Concept"
"English version","94bc1e19345916d7d9206b46625771e957699f52c12358f19cb4612b60f38b16","has_concept","Concept"
"English version","8043b7683935e7e7387408b4a7d54500c93308c0415f991ee3b67022fc42b7d4","has_concept","Concept"
"English version","a4c86e172162e24bd229adfca0bd3e819948e83ae69672889c6db6224c45f1eb","has_concept","Concept"
"English version","b96cb1c1003e41e5d515745df5e20bb40023f31af694d8c0138f22cc27868b40","has_concept","Concept"
"Chinese version","a4c86e172162e24bd229adfca0bd3e819948e83ae69672889c6db6224c45f1eb","has_concept","Concept"
"Chinese version","8043b7683935e7e7387408b4a7d54500c93308c0415f991ee3b67022fc42b7d4","has_concept","Concept"
"Chinese version","71f61f09642d35103566f34407fafaadd8d600cbe8f38f485b17dae83ecd35af","has_concept","Concept"
"Provide product information on the packaging of the product and/or company website.","f21b8bf7cbf142db5b83af45dec58cdc7c3f3b17d5ef30c33b39cb3f7c931be3","has_concept","Concept"
"Provide product information on the packaging of the product and/or company website.","7cf41553b3778f36e183727b8401de33155c67f24b8aaa00ed16b94f74b34680","has_concept","Concept"
"Provide product information on the packaging of the product and/or company website.","c8549c2a356f0319e54342a188f816c47e187f15d94d896e09ed0ef8689f60b7","has_concept","Concept"
"Provide product information on the packaging of the product and/or company website.","83f3b05659b1f63a829ec68723e78bd9c61183d6391bae93fda47041806f0c87","has_concept","Concept"
"Provide product information on the packaging of the product and/or company website.","fe6cdc54a226bb2bf507bd281001131c8dc580a08980083d346edf339b52d6c3","has_concept","Concept"
"product","c38fa67696ac0790d4c1fcc2cbd5d37af80aebce28c82fa2cec76fffec6793bb","has_concept","Concept"
"product","c949e9b6897bd195b65cac4c52e1062caedcfd8f810785b64358e94b38b6c6ac","has_concept","Concept"
"product","fb761aef13369148ab07618bab30d58ded45c3c3fd33c9c587a2c80bb2a995ba","has_concept","Concept"
"product","ec9a8038944b7594405fc77c0afbd4ce8015b776edfbe593ce93fe11a44f7aa6","has_concept","Concept"
